City,Date,TempMin,TempMax,TempAvg,FeelsLike,Humidity,WindSpeed,Pressure,CloudCover,Rainfall,Weather
Kanpur,2026-08-03,28.9,35.9,31.9,33.9,79,7.9,1001,68,9.4,Rain
Kanpur,2026-08-04,31.2,38.2,34.2,36.2,82,7.5,1008,16,0,Clouds
Kanpur,2026-08-05,29.9,36.9,32.9,34.9,80,3.3,1011,48,9.6,Rain
Kanpur,2026-08-06,33.3,40.3,36.3,38.3,74,3.9,1009,11,0,Haze
Kanpur,2026-08-07,29.5,36.5,32.5,34.5,81,3.2,1001,6,0,Haze
Varanasi,2026-08-03,30.2,37.2,33.2,35.2,58,6.8,1008,5,0,Mist
Varanasi,2026-08-04,28,35,31,33,75,4.2,1017,0,13.4,Rain
Varanasi,2026-08-05,30.8,37.8,33.8,35.8,52,4.2,1004,15,0,Haze
Varanasi,2026-08-06,28.7,35.7,31.7,33.7,84,7.9,1013,57,0,Mist
Varanasi,2026-08-07,28.2,35.2,31.2,33.2,69,7.1,1015,14,0,Clouds
Prayagraj,2026-08-03,31.6,38.6,34.6,36.6,52,2.8,1006,15,0,Haze
Prayagraj,2026-08-04,30.1,37.1,33.1,35.1,51,7.3,1009,7,0,Mist
Prayagraj,2026-08-05,33.4,40.4,36.4,38.4,81,3.2,1016,8,5.8,Rain
Prayagraj,2026-08-06,29.8,36.8,32.8,34.8,58,5.8,1001,59,0,Haze
Prayagraj,2026-08-07,32.1,39.1,35.1,37.1,68,3.6,1008,58,0,Mist
Agra,2026-08-03,34.3,41.3,37.3,39.3,53,7.3,1001,35,14.5,Rain
Agra,2026-08-04,36,43,39,41,77,4.9,1013,39,2.5,Rain
Agra,2026-08-05,30.4,37.4,33.4,35.4,64,2.1,1013,58,11.1,Rain
Agra,2026-08-06,32,39,35,37,77,2.5,1013,54,0,Haze
Agra,2026-08-07,31.6,38.6,34.6,36.6,77,3.1,1009,9,0,Clear
Ghaziabad,2026-08-03,33.2,40.2,36.2,38.2,53,2.8,1000,19,0,Clear
Ghaziabad,2026-08-04,30.7,37.7,33.7,35.7,52,3.6,1008,11,0,Mist
Ghaziabad,2026-08-05,33.1,40.1,36.1,38.1,59,7.3,1013,38,0,Haze
Ghaziabad,2026-08-06,32.4,39.4,35.4,37.4,54,6.1,1000,63,0,Mist
Ghaziabad,2026-08-07,34.1,41.1,37.1,39.1,68,5.6,1005,32,5.7,Rain
Noida,2026-08-03,29.3,36.3,32.3,34.3,53,3.5,1011,55,0,Haze
Noida,2026-08-04,31.7,38.7,34.7,36.7,53,6.5,1010,55,0,Clouds
Noida,2026-08-05,33.8,40.8,36.8,38.8,55,3.2,1000,7,0,Mist
Noida,2026-08-06,30.9,37.9,33.9,35.9,56,5.3,1010,54,12.9,Rain
Noida,2026-08-07,31.9,38.9,34.9,36.9,69,6.3,1000,35,0,Haze
Meerut,2026-08-03,27.3,34.3,30.3,32.3,64,2.1,1009,13,0,Clear
Meerut,2026-08-04,27.9,34.9,30.9,32.9,64,3.1,1015,48,0,Clouds
Meerut,2026-08-05,31.9,38.9,34.9,36.9,76,2.4,1012,20,0,Mist
Meerut,2026-08-06,32.1,39.1,35.1,37.1,66,4.9,1002,36,0,Clouds
Meerut,2026-08-07,29.2,36.2,32.2,34.2,84,2.8,1014,37,0,Clear
Bareilly,2026-08-03,30.5,37.5,33.5,35.5,72,6.5,1003,65,0,Clouds
Bareilly,2026-08-04,31.6,38.6,34.6,36.6,59,3.5,1012,17,0,Clear
Bareilly,2026-08-05,30.3,37.3,33.3,35.3,59,2.4,1009,41,0,Clouds
Bareilly,2026-08-06,29.8,36.8,32.8,34.8,81,4.6,1008,33,3,Rain
Bareilly,2026-08-07,30.1,37.1,33.1,35.1,53,5.7,1008,47,0,Clouds
Aligarh,2026-08-03,32.5,39.5,35.5,37.5,82,4.8,1006,24,0,Mist
Aligarh,2026-08-04,31.6,38.6,34.6,36.6,72,4.1,1002,35,0,Haze
Aligarh,2026-08-05,31,38,34,36,59,3.4,1005,24,0,Haze
Aligarh,2026-08-06,29.5,36.5,32.5,34.5,60,6.2,1003,1,7.9,Rain
Aligarh,2026-08-07,30.9,37.9,33.9,35.9,83,5.4,1004,29,0,Haze
Moradabad,2026-08-03,28.7,35.7,31.7,33.7,53,2.2,1014,34,0,Haze
Moradabad,2026-08-04,31.3,38.3,34.3,36.3,56,6.4,1011,19,0,Clear
Moradabad,2026-08-05,27.7,34.7,30.7,32.7,54,3.3,1005,22,0,Clouds
Moradabad,2026-08-06,28,35,31,33,82,6.5,1013,43,0,Clear
Moradabad,2026-08-07,27.5,34.5,30.5,32.5,71,4.6,1004,31,0,Haze
Jhansi,2026-08-03,33.5,40.5,36.5,38.5,81,4.1,1000,40,4,Rain
Jhansi,2026-08-04,34.8,41.8,37.8,39.8,81,2.5,1010,39,0,Clear
Jhansi,2026-08-05,36.8,43.8,39.8,41.8,76,5.8,1003,42,0,Haze
Jhansi,2026-08-06,33.5,40.5,36.5,38.5,69,2.1,1012,58,5.5,Rain
Jhansi,2026-08-07,32.8,39.8,35.8,37.8,65,5,1006,33,0,Mist
Gorakhpur,2026-08-03,29.5,36.5,32.5,34.5,56,3,1015,49,0,Mist
Gorakhpur,2026-08-04,31.9,38.9,34.9,36.9,76,4.3,1005,7,8.6,Rain
Gorakhpur,2026-08-05,30.9,37.9,33.9,35.9,81,5.4,1006,54,0,Mist
Gorakhpur,2026-08-06,30.6,37.6,33.6,35.6,65,6.1,1008,20,0,Haze
Gorakhpur,2026-08-07,33.8,40.8,36.8,38.8,57,4.2,1012,4,0,Clear
Ayodhya,2026-08-03,33.3,40.3,36.3,38.3,54,5.3,1013,0,0,Haze
Ayodhya,2026-08-04,28.4,35.4,31.4,33.4,58,7.6,1017,49,0,Clear
Ayodhya,2026-08-05,32.1,39.1,35.1,37.1,65,4.9,1009,57,0,Mist
Ayodhya,2026-08-06,30.2,37.2,33.2,35.2,74,6.7,1006,9,8.8,Rain
Ayodhya,2026-08-07,33.1,40.1,36.1,38.1,77,2.9,1008,1,0,Clear
Mathura,2026-08-03,31.4,38.4,34.4,36.4,58,7.7,1006,10,0,Haze
Mathura,2026-08-04,31.9,38.9,34.9,36.9,82,6.2,1006,25,0,Clouds
Mathura,2026-08-05,34.8,41.8,37.8,39.8,78,2.9,1007,13,0,Clouds
Mathura,2026-08-06,36.4,43.4,39.4,41.4,77,6.3,1012,55,0,Mist
Mathura,2026-08-07,31.4,38.4,34.4,36.4,82,2.1,1014,26,2.6,Rain
Saharanpur,2026-08-03,28.1,35.1,31.1,33.1,80,2.1,1004,36,6.5,Rain
Saharanpur,2026-08-04,27.1,34.1,30.1,32.1,54,6.7,1001,64,9.3,Rain
Saharanpur,2026-08-05,31.6,38.6,34.6,36.6,55,4.6,1008,61,0,Mist
Saharanpur,2026-08-06,29.2,36.2,32.2,34.2,71,7,1014,26,0,Clouds
Saharanpur,2026-08-07,32.2,39.2,35.2,37.2,65,4.8,1006,2,0,Mist
Muzaffarnagar,2026-08-03,29.9,36.9,32.9,34.9,57,7.1,1002,58,0,Clear
Muzaffarnagar,2026-08-04,28,35,31,33,80,6,1007,10,3.7,Rain
Muzaffarnagar,2026-08-05,31.5,38.5,34.5,36.5,75,5.6,1009,0,0,Clouds
Muzaffarnagar,2026-08-06,28.8,35.8,31.8,33.8,61,3,1003,21,0,Mist
Muzaffarnagar,2026-08-07,32.7,39.7,35.7,37.7,80,5.3,1000,4,0,Clouds
Firozabad,2026-08-03,35.7,42.7,38.7,40.7,67,6.7,1009,26,0,Clouds
Firozabad,2026-08-04,31,38,34,36,71,5.5,1008,28,0,Clouds
Firozabad,2026-08-05,33,40,36,38,63,3.7,1007,18,0,Clear
Firozabad,2026-08-06,31.8,38.8,34.8,36.8,84,2.1,1007,44,0,Mist
Firozabad,2026-08-07,33.3,40.3,36.3,38.3,77,3,1008,11,6.7,Rain
Rampur,2026-08-03,29.8,36.8,32.8,34.8,84,5,1006,10,0,Clear
Rampur,2026-08-04,31.7,38.7,34.7,36.7,77,2.4,1011,44,0,Clouds
Rampur,2026-08-05,32.4,39.4,35.4,37.4,69,3.7,1014,25,0,Clouds
Rampur,2026-08-06,29.7,36.7,32.7,34.7,80,4.5,1005,1,4.9,Rain
Rampur,2026-08-07,32.5,39.5,35.5,37.5,67,2.4,1014,26,0,Clouds
Bijnor,2026-08-03,30.8,37.8,33.8,35.8,83,5.7,1004,35,0,Clouds
Bijnor,2026-08-04,27.5,34.5,30.5,32.5,50,5.9,1016,68,2.1,Rain
Bijnor,2026-08-05,32.5,39.5,35.5,37.5,59,7.1,1016,68,0,Mist
Bijnor,2026-08-06,27.5,34.5,30.5,32.5,54,4.7,1000,32,1,Rain
Bijnor,2026-08-07,27,34,30,32,64,4.2,1011,64,0,Mist
Etawah,2026-08-03,32,39,35,37,53,4.7,1012,64,0,Mist
Etawah,2026-08-04,34.2,41.2,37.2,39.2,55,2.5,1006,62,0,Clear
Etawah,2026-08-05,30,37,33,35,51,6.9,1000,61,0,Clouds
Etawah,2026-08-06,30.2,37.2,33.2,35.2,56,5.5,1006,43,0,Haze
Etawah,2026-08-07,31.7,38.7,34.7,36.7,81,7.8,1008,60,13.9,Rain
Rae Bareli,2026-08-03,30.1,37.1,33.1,35.1,81,3.3,1001,18,0,Clouds
Rae Bareli,2026-08-04,32.4,39.4,35.4,37.4,72,3.4,1011,11,0,Clear
Rae Bareli,2026-08-05,29.5,36.5,32.5,34.5,67,5.4,1003,58,0,Mist
Rae Bareli,2026-08-06,33.4,40.4,36.4,38.4,62,3.3,1015,2,0,Clear
Rae Bareli,2026-08-07,28.1,35.1,31.1,33.1,61,5.5,1013,45,0,Haze
Sitapur,2026-08-03,33.5,40.5,36.5,38.5,77,2.8,1006,59,0,Mist
Sitapur,2026-08-04,30.2,37.2,33.2,35.2,59,5.3,1013,44,0,Mist
Sitapur,2026-08-05,29.8,36.8,32.8,34.8,56,6.1,1003,68,0,Mist
Sitapur,2026-08-06,30.6,37.6,33.6,35.6,72,3.3,1017,12,1.1,Rain
Sitapur,2026-08-07,33.9,40.9,36.9,38.9,64,5.3,1005,16,0,Haze
Hardoi,2026-08-03,30,37,33,35,52,7.9,1013,22,5.9,Rain
Hardoi,2026-08-04,33.6,40.6,36.6,38.6,66,5.1,1016,5,0,Clear
Hardoi,2026-08-05,31.3,38.3,34.3,36.3,83,6.6,1003,14,2.3,Rain
Hardoi,2026-08-06,31.5,38.5,34.5,36.5,78,7.8,1017,45,0,Haze
Hardoi,2026-08-07,28.5,35.5,31.5,33.5,67,7,1004,54,0,Clear
Lucknow,2026-08-09,29,36,32,34,56,7.7,1011,32,3.2,Rain
Lucknow,2026-08-10,30.1,37.1,33.1,35.1,70,2.2,1007,23,0,Clear
Lucknow,2026-08-11,26.7,33.7,29.7,31.7,67,8,1009,45,0,Clear
Lucknow,2026-08-12,29.6,36.6,32.6,34.6,52,3.3,1011,60,0,Haze
Lucknow,2026-08-13,27.1,34.1,30.1,32.1,63,7.5,1002,51,0,Haze
Kanpur,2026-08-09,30,37,33,35,66,2.6,1012,57,0,Clouds
Kanpur,2026-08-10,33.8,40.8,36.8,38.8,73,7.9,1011,50,0,Clouds
Kanpur,2026-08-11,31,38,34,36,71,7.3,1008,27,0,Clouds
Kanpur,2026-08-12,33.2,40.2,36.2,38.2,77,6.5,1008,20,0,Clear
Kanpur,2026-08-13,32.3,39.3,35.3,37.3,59,2,1004,20,0,Clouds
Varanasi,2026-08-09,32.1,39.1,35.1,37.1,68,4.2,1004,47,0,Clouds
Varanasi,2026-08-10,32,39,35,37,51,6.1,1017,40,0,Clear
Varanasi,2026-08-11,32.4,39.4,35.4,37.4,83,3.5,1002,10,9.2,Rain
Varanasi,2026-08-12,31.4,38.4,34.4,36.4,64,5,1016,15,0,Clear
Varanasi,2026-08-13,30.2,37.2,33.2,35.2,73,2.1,1017,20,0,Mist
Prayagraj,2026-08-09,31.9,38.9,34.9,36.9,53,2.8,1003,35,0,Mist
Prayagraj,2026-08-10,31.4,38.4,34.4,36.4,68,2.7,1014,10,3.1,Rain
Prayagraj,2026-08-11,31.7,38.7,34.7,36.7,78,6.5,1013,39,0,Clouds
Prayagraj,2026-08-12,34.3,41.3,37.3,39.3,61,7.7,1002,48,10.1,Rain
Prayagraj,2026-08-13,31.9,38.9,34.9,36.9,70,2.5,1008,53,0,Haze
Agra,2026-08-09,32.9,39.9,35.9,37.9,57,4.7,1009,18,0,Clear
Agra,2026-08-10,31.2,38.2,34.2,36.2,61,3.1,1010,33,0,Clouds
Agra,2026-08-11,34.8,41.8,37.8,39.8,81,5.3,1000,26,0,Mist
Agra,2026-08-12,34.9,41.9,37.9,39.9,68,7.6,1011,33,8.3,Rain
Agra,2026-08-13,35.7,42.7,38.7,40.7,73,5.5,1009,67,9.1,Rain
Ghaziabad,2026-08-09,34,41,37,39,61,2.6,1011,48,0,Haze
Ghaziabad,2026-08-10,31.7,38.7,34.7,36.7,58,6,1007,33,0,Clouds
Ghaziabad,2026-08-11,30.4,37.4,33.4,35.4,67,6.2,1004,69,12.6,Rain
Ghaziabad,2026-08-12,33,40,36,38,82,8,1011,69,0,Clouds
Ghaziabad,2026-08-13,30.7,37.7,33.7,35.7,65,6.9,1011,16,0,Clouds
Noida,2026-08-09,31.1,38.1,34.1,36.1,56,3.8,1005,11,0,Clouds
Noida,2026-08-10,31,38,34,36,72,6.2,1003,18,0,Clouds
Noida,2026-08-11,33.4,40.4,36.4,38.4,69,3.3,1005,36,0,Haze
Noida,2026-08-12,32,39,35,37,65,3.6,1007,19,0,Clouds
Noida,2026-08-13,28.5,35.5,31.5,33.5,62,6.6,1017,53,0,Clouds
Meerut,2026-08-09,27.4,34.4,30.4,32.4,70,5.6,1007,34,11.4,Rain
Meerut,2026-08-10,30,37,33,35,81,3.4,1008,28,0,Mist
Meerut,2026-08-11,32,39,35,37,81,4.9,1009,67,0,Clouds
Meerut,2026-08-12,32,39,35,37,74,2.9,1010,32,0,Clouds
Meerut,2026-08-13,30.1,37.1,33.1,35.1,71,7.3,1013,8,0,Clear
Bareilly,2026-08-09,30.6,37.6,33.6,35.6,69,2.9,1012,1,0,Clouds
Bareilly,2026-08-10,28.9,35.9,31.9,33.9,54,6.6,1013,53,0,Haze
Bareilly,2026-08-11,31.1,38.1,34.1,36.1,72,2.2,1004,68,0,Mist
Bareilly,2026-08-12,28.9,35.9,31.9,33.9,54,5.6,1006,11,1.8,Rain
Bareilly,2026-08-13,32.4,39.4,35.4,37.4,66,3.4,1002,16,0,Clear
Aligarh,2026-08-09,31.2,38.2,34.2,36.2,75,6.5,1001,3,0,Clear
Aligarh,2026-08-10,31.3,38.3,34.3,36.3,75,2.2,1002,42,0,Clear
Aligarh,2026-08-11,31.4,38.4,34.4,36.4,64,6.7,1017,61,5.1,Rain
Aligarh,2026-08-12,30,37,33,35,56,5.2,1007,43,0,Mist
Aligarh,2026-08-13,33.6,40.6,36.6,38.6,79,4.4,1007,56,0,Mist
Moradabad,2026-08-09,31.2,38.2,34.2,36.2,63,2.1,1003,38,0,Clouds
Moradabad,2026-08-10,29.6,36.6,32.6,34.6,84,4.1,1017,9,0,Haze
Moradabad,2026-08-11,28.8,35.8,31.8,33.8,63,7.6,1009,57,0,Clear
Moradabad,2026-08-12,31.7,38.7,34.7,36.7,68,4.1,1005,31,0,Clear
Moradabad,2026-08-13,29,36,32,34,72,2.3,1008,50,0,Haze
Jhansi,2026-08-09,35.4,42.4,38.4,40.4,59,4.1,1012,57,0,Mist
Jhansi,2026-08-10,37.5,44.5,40.5,42.5,76,3,1010,16,14,Rain
Jhansi,2026-08-11,37.9,44.9,40.9,42.9,70,7,1016,0,10.1,Rain
Jhansi,2026-08-12,36.7,43.7,39.7,41.7,74,3.7,1008,58,13.3,Rain
Jhansi,2026-08-13,34.1,41.1,37.1,39.1,62,7.6,1009,35,0,Clear
Gorakhpur,2026-08-09,32.4,39.4,35.4,37.4,77,7.6,1004,0,0,Clear
Gorakhpur,2026-08-10,29.2,36.2,32.2,34.2,82,6,1015,16,0,Clouds
Gorakhpur,2026-08-11,33.8,40.8,36.8,38.8,70,4.8,1014,14,0,Clouds
Gorakhpur,2026-08-12,30.7,37.7,33.7,35.7,74,6.9,1005,49,0,Mist
Gorakhpur,2026-08-13,32.7,39.7,35.7,37.7,50,6.3,1006,57,0,Mist
Ayodhya,2026-08-09,28.4,35.4,31.4,33.4,51,5.1,1016,4,0,Haze
Ayodhya,2026-08-10,29.8,36.8,32.8,34.8,50,3.3,1001,33,8.8,Rain
Ayodhya,2026-08-11,29.8,36.8,32.8,34.8,62,2.1,1017,46,3.1,Rain
Ayodhya,2026-08-12,28.7,35.7,31.7,33.7,74,5.1,1013,25,0,Clear
Ayodhya,2026-08-13,30.5,37.5,33.5,35.5,67,5.1,1017,55,0,Clear
Mathura,2026-08-09,32.6,39.6,35.6,37.6,83,5.8,1017,20,0,Haze
Mathura,2026-08-10,32,39,35,37,72,5,1002,34,0,Haze
Mathura,2026-08-11,33.9,40.9,36.9,38.9,82,6.9,1006,53,0,Haze
Mathura,2026-08-12,35.1,42.1,38.1,40.1,81,5.5,1010,51,8.4,Rain
Mathura,2026-08-13,34.7,41.7,37.7,39.7,60,6.7,1012,7,0,Mist
Saharanpur,2026-08-09,28.5,35.5,31.5,33.5,54,7.3,1007,34,0,Haze
Saharanpur,2026-08-10,28.2,35.2,31.2,33.2,55,3.9,1017,27,4.1,Rain
Saharanpur,2026-08-11,30.3,37.3,33.3,35.3,54,2.7,1006,61,0,Clouds
Saharanpur,2026-08-12,28.2,35.2,31.2,33.2,57,5.1,1007,51,6.8,Rain
Saharanpur,2026-08-13,28.8,35.8,31.8,33.8,58,5.8,1017,63,0,Clear
Muzaffarnagar,2026-08-09,32,39,35,37,62,6.9,1015,33,0,Clouds
Muzaffarnagar,2026-08-10,28.6,35.6,31.6,33.6,80,2.3,1016,60,14.2,Rain
Muzaffarnagar,2026-08-11,27.4,34.4,30.4,32.4,66,3.6,1001,67,0,Clear
Muzaffarnagar,2026-08-12,28.2,35.2,31.2,33.2,59,3.4,1008,26,0,Clouds
Muzaffarnagar,2026-08-13,28.8,35.8,31.8,33.8,80,5.4,1006,46,0,Mist
Firozabad,2026-08-09,30.1,37.1,33.1,35.1,83,5.4,1008,4,0,Haze
Firozabad,2026-08-10,34.1,41.1,37.1,39.1,81,5.3,1006,12,0,Haze
Firozabad,2026-08-11,31.9,38.9,34.9,36.9,60,7.5,1005,51,0,Clear
Firozabad,2026-08-12,35.4,42.4,38.4,40.4,64,2.5,1013,17,0,Mist
Firozabad,2026-08-13,32.2,39.2,35.2,37.2,69,7.5,1013,44,0,Clouds
Rampur,2026-08-09,33.3,40.3,36.3,38.3,61,4.5,1006,11,0,Mist
Rampur,2026-08-10,30,37,33,35,79,5,1007,44,3.2,Rain
Rampur,2026-08-11,29.6,36.6,32.6,34.6,67,7.2,1017,24,0,Clouds
Rampur,2026-08-12,29.9,36.9,32.9,34.9,58,6.1,1006,68,4.9,Rain
Rampur,2026-08-13,30.2,37.2,33.2,35.2,52,6.8,1017,26,0,Clear
Bijnor,2026-08-09,31.2,38.2,34.2,36.2,76,3.3,1004,26,2.2,Rain
Bijnor,2026-08-10,31.8,38.8,34.8,36.8,66,7.1,1014,11,5.3,Rain
Bijnor,2026-08-11,31,38,34,36,61,4.3,1014,65,0,Mist
Bijnor,2026-08-12,30.6,37.6,33.6,35.6,58,3.5,1013,69,0,Clouds
Bijnor,2026-08-13,28.9,35.9,31.9,33.9,52,3.4,1003,56,0,Mist
Etawah,2026-08-09,34.2,41.2,37.2,39.2,67,3.2,1005,60,0,Mist
Etawah,2026-08-10,33.3,40.3,36.3,38.3,69,5.5,1006,52,0,Clear
Etawah,2026-08-11,33.8,40.8,36.8,38.8,53,2.7,1015,35,0,Clear
Etawah,2026-08-12,32.2,39.2,35.2,37.2,78,3.4,1015,48,0,Clear
Etawah,2026-08-13,34.7,41.7,37.7,39.7,58,2.4,1008,36,0,Mist
Rae Bareli,2026-08-09,30.8,37.8,33.8,35.8,69,3.8,1003,48,0,Mist
Rae Bareli,2026-08-10,31.2,38.2,34.2,36.2,66,2.8,1002,16,2.1,Rain
Rae Bareli,2026-08-11,32.1,39.1,35.1,37.1,79,6.4,1015,28,0,Clouds
Rae Bareli,2026-08-12,28.5,35.5,31.5,33.5,57,2.8,1010,10,0,Haze
Rae Bareli,2026-08-13,29.8,36.8,32.8,34.8,51,7.7,1010,41,1.1,Rain
Sitapur,2026-08-09,28.6,35.6,31.6,33.6,58,4.5,1016,42,0,Clear
Sitapur,2026-08-10,31.2,38.2,34.2,36.2,71,3.4,1012,62,14.4,Rain
Sitapur,2026-08-11,31.5,38.5,34.5,36.5,59,4.9,1007,27,0,Clear
Sitapur,2026-08-12,31.7,38.7,34.7,36.7,78,6.6,1009,30,0,Haze
Sitapur,2026-08-13,28.8,35.8,31.8,33.8,54,5.1,1004,64,0,Clouds
Hardoi,2026-08-09,33.3,40.3,36.3,38.3,78,2.3,1016,54,12.4,Rain
Hardoi,2026-08-10,29.9,36.9,32.9,34.9,74,2.9,1012,23,0,Haze
Hardoi,2026-08-11,33.6,40.6,36.6,38.6,77,3.7,1010,49,6.4,Rain
Hardoi,2026-08-12,33.6,40.6,36.6,38.6,83,3.4,1010,34,0,Clear
Hardoi,2026-08-13,33.3,40.3,36.3,38.3,83,5.1,1006,49,0,Mist
Shahjahanpur,2026-08-09,27.9,33.7,30.9,36.6,69,2.8,1000,93,0.4,Rain
Shahjahanpur,2026-08-10,26.9,34.7,30.1,35.4,73,3.7,1001,88,21.7,Rain
Shahjahanpur,2026-08-11,24.9,29.8,26.8,28.7,83,3.1,1001,77,10.7,Clouds
Shahjahanpur,2026-08-12,26.1,35.3,31.1,36.3,67,2.1,1001,55,0,Clouds
Shahjahanpur,2026-08-13,28,36.2,31.2,37.3,71,2.7,1000,95,5.6,Clouds
Lucknow,2026-08-14,27.3,34.3,30.3,32.3,65,6.1,1016,25,0,Haze
Lucknow,2026-08-15,30.1,37.1,33.1,35.1,61,5.5,1005,22,0,Clouds
Kanpur,2026-08-14,28.7,35.7,31.7,33.7,64,7.4,1003,59,10.7,Rain
Kanpur,2026-08-15,33.5,40.5,36.5,38.5,70,6.5,1005,7,0,Mist
Agra,2026-08-14,34.2,41.2,37.2,39.2,60,7,1004,0,0,Mist
Agra,2026-08-15,31.3,38.3,34.3,36.3,61,4.4,1005,37,0,Mist
Varanasi,2026-08-14,27.6,34.6,30.6,32.6,60,5.1,1007,54,0,Haze
Varanasi,2026-08-15,27.2,34.2,30.2,32.2,56,4.3,1015,49,0,Mist
Prayagraj,2026-08-14,27,30.2,28.2,32.6,81,3.4,1002,100,11.4,Rain
Prayagraj,2026-08-15,26.7,32.9,29.6,34.6,74,4.7,1001,96,4.4,Rain
Ghaziabad,2026-08-14,26.4,35.6,30.4,34.7,71,3.5,1000,99,27.5,Rain
Ghaziabad,2026-08-15,25.3,28.4,27.2,29.8,81,2,1001,100,16.5,Clouds
Noida,2026-08-14,27.7,36.4,31.6,36.4,65,3.6,1000,97,9.9,Rain
Noida,2026-08-15,26.1,29.7,28.3,31.4,73,2.2,1001,99,10.9,Clouds
Meerut,2026-08-14,25.4,32.8,28.9,33.3,81,2.8,1000,98,63.8,Rain
Meerut,2026-08-15,25.1,26.6,26,26.4,89,2.1,1001,100,35.1,Clouds
Bareilly,2026-08-14,25.2,30.9,28,32.4,85,3.2,1001,99,32.9,Rain
Bareilly,2026-08-15,25.1,26.3,25.7,26.5,92,2.8,1001,100,34.7,Rain
Moradabad,2026-08-14,25.8,32.8,28.5,32.2,85,3.1,1001,98,34.7,Rain
Moradabad,2026-08-15,24.7,25.7,25.3,26.3,94,3.4,1001,100,56.5,Rain
Aligarh,2026-08-14,26,34.3,29.3,33.5,77,3.7,1001,99,22.4,Rain
Aligarh,2026-08-15,26.1,29,27.3,29.6,82,1.8,1001,100,6.4,Clouds
Gorakhpur,2026-08-14,28.6,35.6,31.6,33.6,51,5.8,1007,6,0,Haze
Gorakhpur,2026-08-15,28.6,35.6,31.6,33.6,80,6,1010,51,1.5,Rain
Jhansi,2026-08-14,25.5,30.5,27.3,29.8,80,4.1,1003,98,11,Rain
Jhansi,2026-08-15,25.1,28.5,26.5,28.1,80,4.2,1003,99,6,Rain
Mathura,2026-08-14,27.1,32.8,29.3,34.3,77,3.4,1001,100,5.3,Rain
Mathura,2026-08-15,26.7,30.9,28.2,31.5,74,3.2,1001,100,1,Clouds
Saharanpur,2026-08-14,25.2,31.3,27.3,30,89,2.6,1000,99,70.6,Rain
Saharanpur,2026-08-15,24.7,28.3,25.9,27.7,92,2.2,1001,99,112.4,Clouds
Firozabad,2026-08-14,26.8,30.6,27.8,32,84,3.3,1001,100,29.6,Rain
Firozabad,2026-08-15,25.7,28.6,27.1,29.3,82,2.9,1001,100,7.7,Clouds
Muzaffarnagar,2026-08-14,25.3,33.3,28.3,32.7,85,2,1000,95,25.5,Rain
Muzaffarnagar,2026-08-15,24.9,27.5,25.8,27.6,92,2.1,1000,100,74.8,Clouds
Ayodhya,2026-08-14,25.7,28,26.9,29.3,89,1.9,1002,98,1.2,Clouds
Ayodhya,2026-08-15,25.5,33.1,28.9,33.3,81,3.7,1000,94,9.1,Rain
Shahjahanpur,2026-08-14,25.5,29.1,26.7,29,92,3.1,1001,98,32.8,Rain
Shahjahanpur,2026-08-15,25.8,29.3,26.8,28.3,87,3.2,1001,100,1.1,Rain
Rampur,2026-08-14,25.8,32.2,28,31.4,87,3.9,1001,98,27.9,Rain
Rampur,2026-08-15,25,26,25.4,26.3,93,3.4,1001,100,25.9,Rain
Lucknow,2026-08-16,25.5,29.1,27.1,29.8,87,2.6,1001,100,19.7,Clouds
Lucknow,2026-08-17,24.3,25.8,25,26.1,96,3.4,1002,100,105.3,Rain
Lucknow,2026-08-18,24.1,25.2,24.6,25.7,96,3.2,1004,100,54.9,Rain
Kanpur,2026-08-16,25.6,27.5,26.5,28.1,91,3.2,1002,100,15.6,Rain
Kanpur,2026-08-17,24.4,26.7,25.5,26.6,92,3.8,1003,100,22.5,Rain
Kanpur,2026-08-18,24.2,25,24.5,25.5,95,4,1003,100,35,Rain
Agra,2026-08-16,25.7,28.6,26.8,28.5,81,4,1002,100,14.4,Rain
Agra,2026-08-17,25.4,32.4,28.6,31.2,74,4.2,1001,100,11.5,Rain
Agra,2026-08-18,25.3,26.7,25.8,26.7,89,3.3,1003,100,27.7,Rain
Varanasi,2026-08-16,26,34.8,29.1,32.7,79,1.8,1001,99,40.3,Rain
Varanasi,2026-08-17,25.1,25.9,25.5,26.6,94,2.6,1003,100,17.4,Rain
Varanasi,2026-08-18,24.4,25,24.6,25.6,95,3.6,1004,100,19.9,Clouds
Prayagraj,2026-08-16,26.6,33.8,28.8,32.7,79,3,1001,99,14.5,Rain
Prayagraj,2026-08-17,24.9,26.3,25.5,26.4,93,3.4,1003,100,48.4,Rain
Prayagraj,2026-08-18,24,27.5,25.2,26.4,89,3.2,1004,100,8.9,Rain
Ghaziabad,2026-08-16,26.3,37.5,32.2,36,55,3.5,999,78,1.8,Clouds
Ghaziabad,2026-08-17,26.4,36.9,30.6,33.9,66,3.9,1000,94,3.3,Rain
Ghaziabad,2026-08-18,26.5,30.5,28.1,31.5,81,2.6,1003,98,5.3,Clouds
Noida,2026-08-16,25.8,38.1,33.1,36.5,51,3.8,1000,80,3.9,Clouds
Noida,2026-08-17,27.4,37.5,31.8,35.4,59,4.3,1001,87,1.8,Clouds
Noida,2026-08-18,27.5,31.4,29.4,34.1,72,2.2,1003,99,2.3,Clouds
Meerut,2026-08-16,26.4,35.3,29.9,34,73,2.8,999,92,2.7,Clouds
